run_id	sample_id	sequence_id	mean_depth	coverage_depth	completeness	qc_status	lineage
241217059	24194582	24194582	587.1985294117648	99.13101604278076	99.33990081758478	pass	MC.10.1
241217059	24194583	24194583	532.1122994652407	99.06417112299465	99.3395688759261	pass	MC.11
241217059	24194584	24194584	595.0340909090909	99.13101604278076	99.33996716587932	pass	XEC
241217059	24194585	24194585	458.2466577540107	90.04010695187165	92.92533413727264	pass	MC.13
241217059	24194586	24194586	632.812834224599	99.06417112299465	99.33990081758478	pass	KP.3.1.1
241217059	24194587	24194587	627.6998663101605	99.13101604278076	99.33990081758478	pass	KP.2
241217059	24194588	24194588	579.8108288770053	98.66310160427807	99.33996716587932	pass	XEC.2
241217059	24194589	24194589	621.2459893048128	99.13101604278076	99.33996716587932	pass	XEC
241217059	24196729	24196729	639.8328877005348	98.99732620320856	99.3395688759261	pass	MC.1
241217059	24196730	24196730	533.6062834224599	98.86363636363636	99.33990081758478	pass	MC.21.1
241217059	24196731	24196731	642.8395721925134	98.99732620320856	99.33976808097057	pass	LB.1.3.1
241217059	24196732	24196732	2.9679144385026737	0.0	0.0	fail	Unassigned
241217059	24196733	24196733	153.97326203208556	48.663101604278076	78.55826885070178	fail	MC.13
241217059	24196997	24196997	631.1096256684492	99.13101604278076	99.33990081758478	pass	MC.21
241217059	24196998	24196998	103.63101604278074	29.27807486631016	60.63366601915734	fail	MV.1
241217059	24196999	24196999	577.6818181818181	99.06417112299465	99.33990081758478	pass	KP.3.1.1
241217059	24197000	24197000	612.2072192513369	99.13101604278076	99.33996716587932	pass	XEC.4
241217059	24197001	24197001	140.39505347593584	39.17112299465241	56.669680833249615	fail	XEC
241217059	24197002	24197002	1.0842245989304813	0.0	0.0	fail	Unassigned
241217059	24197003	24197003	543.355614973262	97.86096256684492	99.33990081758478	pass	KP.2.18
241217059	24197004	24197004	212.94050802139037	64.43850267379679	95.83752937227258	fail	KP.3.3.1
241217059	24197005	24197005	705.2506684491979	99.26470588235294	99.33996716587932	pass	XEC.4
241217059	24197006	24197006	615.6102941176471	98.59625668449198	99.33990081758478	pass	KP.3.1.1
241217059	24197007	24197007	599.3830213903743	98.93048128342245	99.18631127779265	pass	NL.1
241217059	24197008	24197008	624.6938502673797	98.99732620320856	99.33990081758478	pass	KP.3.1.1
241217059	24197009	24197009	669.254679144385	99.19786096256684	99.33990081758478	pass	MC.21.1
241217059	24197010	24197010	619.4866310160428	98.99732620320856	99.33990081758478	pass	KP.3.1.1
