run_id	sample_id	sequence_id	mean_depth	coverage_depth	completeness	qc_status	lineage
220721033	22059361	22059361	51.87366310160428	9.62566844919786	67.55843895261344	fail	B.1
220721033	22059362	22059362	35.2105614973262	8.890374331550802	14.772081201297615	fail	B.1.1.7
220721033	22059363	22059363	18.477941176470587	0.0	39.15326221449354	fail	B
220721033	22059364	22059364	404.53208556149735	98.99732620320856	99.24650882421888	pass	BA.4.6.4
220721033	22059927	22059927	348.9438502673797	97.86096256684492	99.0626046200201	pass	BA.5.2.1
220721033	22059928	22059928	393.6610962566845	98.93048128342245	99.2433880147305	pass	BF.18
220721033	22059929	22059929	350.22927807486633	98.06149732620321	99.24978230290039	pass	BA.4.1
220721033	22060302	22060302	272.73395721925135	90.97593582887701	99.04251757616338	pass	BA.5.7
220721033	22060302_SWAB	22060302_SWAB	386.7232620320856	98.3288770053476	99.25008369601606	pass	BA.5.7
220721033	22060303	22060303	360.6483957219251	97.92780748663101	99.25008369601606	pass	BA.5.2.1
220721033	TEST_SAMPLE	TEST_SAMPLE	22.177807486631018	0.4010695187165776	48.04000267576427	fail	B
220722020	22059667	22059667	372.11764705882354	94.6524064171123	97.53264144626715	pass	BA.5.6
220722020	22059668	22059668	396.6711229946524	98.79679144385027	99.25000837044229	pass	BA.2.31.1
220722020	22059691	22059691	7.755347593582887	0.0	0.9764906531117279	fail	BA.1.1
220722020	22059692	22059692	384.0394385026738	98.66310160427807	99.24673585537327	pass	BA.5.2.1
220722020	22059693	22059693	399.30882352941177	98.93048128342245	99.25008369601606	pass	BA.5.2
220722020	22059694	22059694	398.3382352941176	98.99732620320856	99.25008369601606	pass	BA.5.2
220722020	22059695	22059695	108.60360962566845	39.43850267379679	92.70170739872782	fail	BA.5.2
220722020	22059696	22059696	395.16577540106954	98.99732620320856	99.25008369601606	pass	BA.5.2
220722020	22059710	22059710	10.941844919786096	0.0	8.052703742099453	fail	BA.5.2
220722020	22059717	22059717	232.5133689839572	81.61764705882352	99.02912621359224	fail	BA.5.2
220722020	22059718	22059718	392.20120320855614	98.99732620320856	99.24985767388903	pass	BA.4.1.7
220722020	22059719	22059719	9.765374331550802	0.0	5.547938333946423	fail	BA.2
220722020	22059720	22059720	405.7800802139037	99.13101604278076	99.24673585537327	pass	BA.5.2
220722020	22059721	22059721	379.53542780748666	98.99732620320856	99.25008369601606	pass	BA.5.2
220722020	22059722	22059722	394.5494652406417	98.86363636363636	99.25008369601606	pass	BA.5.2.1
220726037	22059876	22059876	195.5822192513369	51.00267379679144	93.98058252427185	fail	BA.5.2
220726037	22059878	22059878	180.71657754010695	48.462566844919785	92.06226983595582	fail	BA.5.2
220726037	22059879	22059879	223.10360962566844	71.5909090909091	96.30063608972212	fail	BA.5.2
220726037	22059880	22059880	143.71858288770053	45.25401069518716	84.84919492518328	fail	BA.2
220726037	22059950	22059950	395.2139037433155	98.86363636363636	99.25008369601606	pass	BE.1
220726037	22059951	22059951	195.5274064171123	73.46256684491979	93.84666889856042	fail	BA.5.2
220726037	22059952	22059952	404.5120320855615	99.06417112299465	99.25008369601606	pass	BA.5.2
220726037	22059953	22059953	19.53475935828877	1.4705882352941175	29.204457980521436	fail	BA.5.2
220726037	22059954	22059954	9.566176470588236	1.4037433155080214	1.6319432832826108	fail	BA.1.1
220726037	22059955	22059955	14.412433155080214	0.0	16.964853024780126	fail	BA.2
220726037	22059956	22059956	373.0133689839572	98.1951871657754	99.25008369601606	pass	BA.5.2
220726037	22059957	22059957	27.54879679144385	3.6764705882352944	46.765985939069296	fail	BA.5
220726037	22059958	22059958	163.19986631016042	61.096256684491976	88.8550385001674	fail	BA.5.2
220726037	22059959	22059959	347.6951871657754	97.72727272727273	99.24673585537327	pass	BA.5.2.1
220726037	22060501	22060501	368.37232620320856	98.2620320855615	99.10947438901908	pass	BA.5.2
220726037	22060502	22060502	17.399732620320854	3.4759358288770055	17.999263696910873	fail	BA.5.2.16
220726037	22060503	22060503	164.90040106951872	66.1096256684492	93.56545028456645	fail	BE.1.1
220726037	22060504	22060504	281.793449197861	91.1096256684492	98.78808168731167	pass	BA.5.2.12
220726037	22060530	22060530	355.09558823529414	98.93048128342245	99.24970691676435	pass	BA.5.2
220726037	22060531	22060531	166.2366310160428	64.90641711229947	90.2979578172079	fail	BA.5.2.1
220726037	22060532	22060532	369.7600267379679	98.3288770053476	99.25008369601606	pass	BA.5.2.1
220726037	22060533	22060533	34.58422459893048	1.4705882352941175	83.30431871442919	fail	BA.5.1
220726037	22060534	22060534	248.48195187165774	83.22192513368985	94.25510545698025	fail	BA.5.2.1
220726037	22060535	22060535	396.9144385026738	98.99732620320856	99.25008369601606	pass	BA.5.2
220726037	22060536	22060536	383.3302139037433	98.99732620320856	99.24673585537327	pass	BA.5.2.1
220726037	22060537	22060537	392.8061497326203	98.93048128342245	99.2502343017807	pass	BA.2
220726037	22060538	22060538	239.17580213903744	90.44117647058823	95.47037161031135	pass	BA.5.2
220726037	22060539	22060539	399.18048128342247	98.99732620320856	99.25008369601606	pass	BF.18
220726037	22060540	22060540	330.3288770053476	93.04812834224599	99.25008369601606	pass	BA.5.2
220726037	NOT_TESTED	NOT_TESTED	0.0374331550802139	0.0	0.0	fail	Unassigned
220728028	22059876	22059876	358.4692513368984	95.58823529411765	97.90759959825913	pass	BA.5.2
220728028	22059877	22059877	402.36229946524065	98.72994652406418	99.24673585537327	pass	BA.5.2.1
220728028	22059878	22059878	347.7586898395722	97.86096256684492	99.2433880147305	pass	BA.5.2.1
